6.29	1.77022	1.37626
6.3	1.78375	1.3293
6.31	1.79681	1.2826
6.32	1.80941	1.23622
6.33	1.82154	1.19021
6.34	1.83321	1.14463
6.35	1.84443	1.09952
6.36	1.8552	1.05494
6.37	1.86553	1.01091
6.38	1.87542	0.967492
6.39	1.88488	0.924708
6.4	1.89392	0.882592
6.41	1.90254	0.841174
6.42	1.91075	0.800478
6.43	1.91855	0.760525
6.44	1.92596	0.721336
6.45	1.93298	0.682924
6.46	1.93962	0.645305
6.47	1.94589	0.608487
6.48	1.95179	0.572478
6.49	1.95734	0.537285
6.5	1.96254	0.502909
6.51	1.9674	0.469352
6.52	1.97193	0.436613
6.53	1.97614	0.404689
6.54	1.98003	0.373575
6.55	1.98361	0.343266
6.56	1.9869	0.313753
6.57	1.98989	0.285027
6.58	1.9926	0.25708
6.59	1.99503	0.229899
6.6	1.9972	0.203472
6.61	1.9991	0.177788
6.62	2.00076	0.152831
6.63	2.00216	0.128588
6.64	2.00333	0.105045
6.65	2.00427	0.082186
6.66	2.00498	0.0599954
6.67	2.00547	0.0384575
6.68	2.00575	0.0175563
6.69	2.00582	-0.00272434
6.7	2.0057	-0.0224008
6.71	2.00538	-0.0414894
6.72	2.00487	-0.0600065
6.73	2.00418	-0.0779684
6.74	2.00331	-0.0953913
6.75	2.00227	-0.112291
6.76	2.00107	-0.128684
6.77	1.9997	-0.144586
6.78	1.99818	-0.160012
6.79	1.9965	-0.174977
6.8	1.99468	-0.189497
6.81	1.99271	-0.203586
6.82	1.99061	-0.217259
6.83	1.98837	-0.23053
6.84	1.986	-0.243413
6.85	1.9835	-0.255922
6.86	1.98088	-0.268069
6.87	1.97814	-0.279867
6.88	1.97529	-0.29133
6.89	1.97232	-0.30247
6.9	1.96924	-0.313298
6.91	1.96605	-0.323826
6.92	1.96276	-0.334065
6.93	1.95937	-0.344026
6.94	1.95588	-0.353721
6.95	1.9523	-0.363159
6.96	1.94862	-0.37235
6.97	1.94485	-0.381304
6.98	1.94099	-0.390031
6.99	1.93705	-0.398539
7	1.93302	-0.406838
7.01	1.92891	-0.414936
7.02	1.92473	-0.422841
7.03	1.92046	-0.430561
7.04	1.91612	-0.438104
7.05	1.9117	-0.445478
7.06	1.90721	-0.452689
7.07	1.90264	-0.459745
7.08	1.89801	-0.466653
7.09	1.89331	-0.473419
7.1	1.88854	-0.480049
7.11	1.88371	-0.48655
7.12	1.87881	-0.492927
7.13	1.87385	-0.499187
7.14	1.86883	-0.505334
7.15	1.86375	-0.511374
7.16	1.8586	-0.517312
7.17	1.8534	-0.523154
7.18	1.84814	-0.528903
7.19	1.84282	-0.534565
7.2	1.83745	-0.540145
7.21	1.83202	-0.545646
7.22	1.82654	-0.551072
7.23	1.821	-0.556429
7.24	1.81541	-0.56172
7.25	1.80976	-0.566948
7.26	1.80407	-0.572117
7.27	1.79832	-0.577232
7.28	1.79252	-0.582294
7.29	1.78668	-0.587309
7.3	1.78078	-0.592279
7.31	1.77483	-0.597207
7.32	1.76883	-0.602096
7.33	1.76279	-0.60695
7.34	1.7567	-0.611771
7.35	1.75055	-0.616562
7.36	1.74436	-0.621326
7.37	1.73813	-0.626065
7.38	1.73184	-0.630783
7.39	1.72551	-0.635481
7.4	1.71913	-0.640162
7.41	1.71271	-0.644828
7.42	1.70624	-0.649483
7.43	1.69972	-0.654128
7.44	1.69315	-0.658765
7.45	1.68654	-0.663396
7.46	1.67989	-0.668024
7.47	1.67318	-0.672651
7.48	1.66643	-0.677279
7.49	1.65964	-0.68191
7.5	1.6528	-0.686546
7.51	1.64591	-0.691189
7.52	1.63897	-0.69584
7.53	1.63199	-0.700502
7.54	1.62496	-0.705176
7.55	1.61789	-0.709865
7.56	1.61076	-0.714569
7.57	1.60359	-0.719292
7.58	1.59638	-0.724034
7.59	1.58911	-0.728798
7.6	1.5818	-0.733585
7.61	1.57444	-0.738396
7.62	1.56703	-0.743234
7.63	1.55958	-0.748101
